minute,day,flow.category,side,bee/wind orientation,flight direction,median velocity in px/second (x+y components)
58,06_10_17',0,RITE',NW',FEED',0.2321321409
58,06_10_17',0,RITE',NW',NEST',0.4308081846
59,06_10_17',-1,LEFT',DW',NEST',0.27059165
59,06_10_17',-1,LEFT',UW',FEED',0.752876386
60,06_10_17',0,RITE',NW',FEED',0.6591269565
61,06_10_17',0,RITE',NW',FEED',0.3569284066
61,06_10_17',0,RITE',NW',NEST',0.5227357037
62,06_10_17',0,RITE',NW',NEST',0.2574089748
62,06_10_17',-1,LEFT',UW',FEED',0.5485018058
62,06_10_17',-1,LEFT',UW',FEED',0.6412613788
62,06_10_17',0,RITE',NW',NEST',0.6281388502
63,06_10_17',0,RITE',NW',NEST',0.2799720581
63,06_10_17',-1,LEFT',UW',FEED',0.4300113202
63,06_10_17',-1,LEFT',UW',FEED',0.2639846261
63,06_10_17',-1,LEFT',DW',NEST',0.9487165197
65,06_10_17',0,RITE',NW',NEST',0.4703333358
65,06_10_17',0,RITE',NW',NEST',0.5341383519
66,06_10_17',-1,LEFT',UW',FEED',0.2555233063
66,06_10_17',0,RITE',NW',FEED',0.5420678455
66,06_10_17',-1,LEFT',DW',NEST',0.4295431758
66,06_10_17',0,RITE',NW',NEST',0.4896686872
66,06_10_17',0,RITE',NW',FEED',0.8386096168
66,06_10_17',0,RITE',NW',NEST',0.32922372
67,06_10_17',0,RITE',NW',FEED',0.5325194571
67,06_10_17',0,RITE',NW',NEST',0.3522463115
67,06_10_17',-1,LEFT',UW',FEED',0.5288721928
67,06_10_17',0,RITE',NW',NEST',0.3511676015
68,06_10_17',0,RITE',NW',NEST',0.3742562124
68,06_10_17',0,RITE',NW',FEED',1.389577669
68,06_10_17',0,RITE',NW',FEED',0.3283720448
68,06_10_17',-1,LEFT',DW',NEST',0.3592814319
69,06_10_17',0,RITE',NW',FEED',0.2677219657
69,06_10_17',-1,LEFT',UW',FEED',0.6494537216
70,06_10_17',-1,LEFT',UW',FEED',0.5113339046
70,06_10_17',0,RITE',NW',NEST',0.3141383822
71,06_10_17',-1,LEFT',DW',NEST',0.4096862823
71,06_10_17',0,RITE',NW',NEST',0.4838427641
71,06_10_17',-1,LEFT',DW',NEST',0.8408790049
71,06_10_17',-1,LEFT',UW',FEED',0.589776805
71,06_10_17',-1,LEFT',DW',NEST',0.6222952448
71,06_10_17',-1,LEFT',DW',NEST',0.4827758381
72,06_10_17',0,RITE',NW',NEST',0.5406245665
73,06_10_17',-1,LEFT',UW',FEED',0.5053452274
73,06_10_17',-1,LEFT',DW',NEST',0.4161050201
73,06_10_17',-1,LEFT',UW',FEED',0.3827214812
74,06_10_17',0,RITE',NW',NEST',0.3626734411
74,06_10_17',-1,LEFT',UW',FEED',0.2666219978
74,06_10_17',0,RITE',NW',FEED',0.574299973
75,06_10_17',-1,LEFT',UW',FEED',0.4947031598
76,06_10_17',-1,LEFT',UW',FEED',0.5902000895
76,06_10_17',-1,LEFT',UW',FEED',0.425243003
76,06_10_17',-1,LEFT',UW',FEED',0.5777518416
76,06_10_17',-1,LEFT',DW',NEST',0.598458394
76,06_10_17',-1,LEFT',DW',NEST',0.2215475854
77,06_10_17',0,RITE',NW',FEED',0.2778711213
78,06_10_17',-1,LEFT',DW',NEST',0.4924704046
78,06_10_17',0,RITE',NW',NEST',0.5501111376
79,06_10_17',0,RITE',NW',FEED',0.57367651
80,06_10_17',0,RITE',NW',NEST',0.6320230945
80,06_10_17',-1,LEFT',UW',FEED',0.5070341926
80,06_10_17',0,RITE',NW',NEST',0.2578820513
81,06_10_17',-1,LEFT',UW',FEED',0.4742676954
81,06_10_17',0,RITE',NW',NEST',0.4084720458
82,06_10_17',-1,LEFT',UW',FEED',0.6865356873
83,06_10_17',-1,LEFT',UW',FEED',0.2219692857
83,06_10_17',-1,LEFT',UW',FEED',0.5562028318
83,06_10_17',0,RITE',NW',NEST',0.5184983094
85,06_10_17',-1,LEFT',DW',NEST',0.6108755359
85,06_10_17',-1,LEFT',DW',NEST',0.8698574306
86,06_10_17',-1,LEFT',DW',NEST',0.2815145342
86,06_10_17',0,RITE',NW',NEST',0.3991623343
86,06_10_17',0,RITE',NW',NEST',0.2354794222
86,06_10_17',-1,LEFT',DW',NEST',0.7405107128
86,06_10_17',-1,LEFT',UW',FEED',0.6219113643
86,06_10_17',-1,LEFT',UW',FEED',0.5492269234
87,06_10_17',-1,LEFT',DW',NEST',0.6707356206
87,06_10_17',0,RITE',NW',NEST',0.828626913
88,06_10_17',-1,LEFT',UW',FEED',0.3527101373
88,06_10_17',-1,LEFT',UW',FEED',0.2765844538
89,06_10_17',-1,LEFT',UW',FEED',0.4925992659
89,06_10_17',0,RITE',NW',NEST',0.4719849955
90,06_10_17',0,RITE',NW',NEST',0.4509161708
90,06_10_17',0,RITE',NW',FEED',0.4350799615
91,06_10_17',-1,LEFT',DW',NEST',0.402539155
91,06_10_17',-1,LEFT',UW',FEED',0.7838238072
91,06_10_17',-1,LEFT',DW',NEST',0.2303517212
92,06_10_17',0,RITE',NW',NEST',1.008133319
93,06_10_17',-1,LEFT',DW',NEST',0.7457346355
93,06_10_17',0,RITE',NW',NEST',0.371088735
94,06_10_17',0,RITE',NW',NEST',0.4364643144
94,06_10_17',0,RITE',NW',NEST',0.6636073756
94,06_10_17',-1,LEFT',DW',NEST',0.5919887842
95,06_10_17',0,RITE',NW',NEST',0.3964020279
95,06_10_17',-1,LEFT',DW',NEST',0.6364685235
96,06_10_17',-1,LEFT',UW',FEED',0.331627746
96,06_10_17',0,RITE',NW',NEST',0.4093581673
96,06_10_17',0,RITE',NW',NEST',0.5060487688
96,06_10_17',-1,LEFT',UW',FEED',0.6234285311
97,06_10_17',-1,LEFT',DW',NEST',0.3307972314
98,06_10_17',0,RITE',NW',NEST',0.5076599213
98,06_10_17',0,RITE',NW',NEST',0.2859123716
99,06_10_17',0,RITE',NW',NEST',0.22160731
100,06_10_17',-1,LEFT',DW',NEST',0.7619875327
101,06_10_17',-1,LEFT',UW',FEED',0.3047591915
101,06_10_17',0,RITE',NW',FEED',0.2186038687
101,06_10_17',-1,LEFT',UW',FEED',0.550315566
103,06_10_17',0,RITE',NW',FEED',0.3903172255
104,06_10_17',-1,LEFT',UW',FEED',0.3000742151
104,06_10_17',-1,LEFT',UW',FEED',0.8345290601
104,06_10_17',0,RITE',NW',NEST',0.5682687961
104,06_10_17',-1,LEFT',UW',FEED',0.5012809924
104,06_10_17',-1,LEFT',UW',FEED',0.6620013205
105,06_10_17',-1,LEFT',UW',FEED',0.6867313037
106,06_10_17',0,RITE',NW',NEST',0.4191460737
107,06_10_17',-1,LEFT',DW',NEST',0.3125398806
107,06_10_17',0,RITE',NW',NEST',0.2010346757
108,06_10_17',-1,LEFT',DW',NEST',1.202945296
108,06_10_17',0,RITE',NW',NEST',0.4493401804
108,06_10_17',0,RITE',NW',NEST',0.3482180152
109,06_10_17',0,RITE',NW',NEST',0.4853576794
109,06_10_17',-1,LEFT',UW',FEED',0.2530779962
110,06_10_17',-1,LEFT',UW',FEED',0.348833136
110,06_10_17',-1,LEFT',UW',FEED',0.4730908387
110,06_10_17',-1,LEFT',UW',FEED',0.7301612658
112,06_10_17',-1,LEFT',DW',NEST',0.5201192675
112,06_10_17',0,RITE',NW',NEST',0.3297237712
112,06_10_17',-1,LEFT',UW',FEED',0.5589304167
113,06_10_17',0,RITE',NW',FEED',0.683430858
113,06_10_17',0,RITE',NW',FEED',0.7737524406
114,06_10_17',-1,LEFT',UW',FEED',0.2510142179
114,06_10_17',0,RITE',NW',NEST',0.3559653384
114,06_10_17',0,RITE',NW',NEST',0.6003697112
114,06_10_17',0,RITE',NW',NEST',0.5949702095
114,06_10_17',0,RITE',NW',FEED',0.7932635837
115,06_10_17',0,RITE',NW',NEST',0.2700164975
115,06_10_17',0,RITE',NW',NEST',0.3487225646
116,06_10_17',-1,LEFT',DW',NEST',0.2329320607
116,06_10_17',0,RITE',NW',NEST',0.2050564254
117,06_10_17',0,RITE',NW',NEST',0.3341692738
118,06_10_17',-1,LEFT',UW',FEED',0.6883104434
121,06_10_17',0,RITE',NW',NEST',0.4381468314
121,06_10_17',0,RITE',NW',NEST',0.3111214966
121,06_10_17',0,RITE',NW',NEST',0.7042123098
121,06_10_17',0,RITE',NW',NEST',0.4388345142
121,06_10_17',0,RITE',NW',NEST',0.5828511492
1,06_11_17',1,RITE',DW',FEED',0.3607571717
1,06_11_17',-1,LEFT',UW',FEED',0.5662103282
1,06_11_17',-1,LEFT',DW',NEST',0.6876023209
1,06_11_17',1,RITE',UW',NEST',0.6861310228
2,06_11_17',-1,LEFT',UW',FEED',0.8041021809
2,06_11_17',1,RITE',UW',NEST',0.3732064912
2,06_11_17',-1,LEFT',DW',NEST',0.4628863543
2,06_11_17',-1,LEFT',DW',NEST',0.7079383117
2,06_11_17',-1,LEFT',DW',NEST',0.3563469252
2,06_11_17',-1,LEFT',DW',NEST',0.532272363
3,06_11_17',-1,LEFT',UW',FEED',0.5382013059
3,06_11_17',1,RITE',UW',NEST',0.2996319137
3,06_11_17',-1,LEFT',DW',NEST',0.2222405677
3,06_11_17',-1,LEFT',UW',FEED',0.5490943256
4,06_11_17',-1,LEFT',UW',FEED',0.7356926496
4,06_11_17',1,RITE',UW',NEST',0.3332018331
5,06_11_17',1,RITE',DW',FEED',0.458343959
5,06_11_17',-1,LEFT',UW',FEED',0.4704253395
5,06_11_17',-1,LEFT',UW',FEED',0.6233662248
5,06_11_17',1,RITE',UW',NEST',0.6975823985
5,06_11_17',-1,LEFT',UW',FEED',0.6033035419
5,06_11_17',-1,LEFT',DW',NEST',0.8458266923
6,06_11_17',-1,LEFT',DW',NEST',0.377151691
6,06_11_17',-1,LEFT',UW',FEED',0.6588066426
6,06_11_17',1,RITE',UW',NEST',0.688377828
7,06_11_17',1,RITE',UW',NEST',0.4153416142
7,06_11_17',1,RITE',DW',FEED',0.6499239966
7,06_11_17',1,RITE',UW',NEST',0.2222983656
7,06_11_17',1,RITE',UW',NEST',0.4796803699
8,06_11_17',-1,LEFT',UW',FEED',0.5481033522
8,06_11_17',-1,LEFT',UW',FEED',0.6602037825
8,06_11_17',-1,LEFT',DW',NEST',0.6971432757
8,06_11_17',1,RITE',UW',NEST',0.4390756812
9,06_11_17',1,RITE',DW',FEED',0.633377995
9,06_11_17',1,RITE',DW',FEED',0.3254133689
9,06_11_17',1,RITE',DW',FEED',0.4387499107
10,06_11_17',1,RITE',UW',NEST',0.2501435504
10,06_11_17',1,RITE',UW',NEST',0.4254093289
10,06_11_17',-1,LEFT',DW',NEST',0.3557543473
11,06_11_17',1,RITE',UW',NEST',0.3656331424
11,06_11_17',1,RITE',UW',NEST',0.3595924907
12,06_11_17',1,RITE',DW',FEED',0.6777032981
12,06_11_17',-1,LEFT',DW',NEST',0.3464650014
14,06_11_17',-1,LEFT',UW',FEED',0.6742390322
14,06_11_17',1,RITE',UW',NEST',0.4035679614
15,06_11_17',1,RITE',UW',NEST',0.302788536
15,06_11_17',1,RITE',UW',NEST',0.317600723
15,06_11_17',1,RITE',DW',FEED',0.3512880377
15,06_11_17',-1,LEFT',DW',NEST',0.3843494284
15,06_11_17',1,RITE',UW',NEST',0.6623069848
15,06_11_17',1,RITE',UW',NEST',0.2590164345
16,06_11_17',1,RITE',UW',NEST',0.291522068
16,06_11_17',1,RITE',DW',FEED',0.5737351356
16,06_11_17',-1,LEFT',DW',NEST',0.6524839229
16,06_11_17',-1,LEFT',UW',FEED',0.6745405647
17,06_11_17',-1,LEFT',UW',FEED',0.9100137362
17,06_11_17',1,RITE',DW',FEED',0.7187680317
17,06_11_17',1,RITE',DW',FEED',0.4641121888
18,06_11_17',1,RITE',UW',NEST',0.2623364587
19,06_11_17',-1,LEFT',UW',FEED',0.5342286108
19,06_11_17',-1,LEFT',UW',FEED',0.5266810551
19,06_11_17',1,RITE',UW',NEST',0.5716128623
19,06_11_17',1,RITE',UW',NEST',0.7985021972
20,06_11_17',1,RITE',UW',NEST',0.5794221993
20,06_11_17',1,RITE',DW',FEED',0.2201463644
21,06_11_17',1,RITE',UW',NEST',0.3410124536
21,06_11_17',-1,LEFT',UW',FEED',0.7431815321
21,06_11_17',1,RITE',UW',NEST',0.6048044496
22,06_11_17',1,RITE',UW',NEST',0.6422032238
23,06_11_17',-1,LEFT',UW',FEED',0.4901075345
23,06_11_17',-1,LEFT',UW',FEED',0.6549955871
23,06_11_17',-1,LEFT',DW',NEST',0.4066995345
23,06_11_17',-1,LEFT',UW',FEED',0.4868672442
24,06_11_17',-1,LEFT',DW',NEST',0.4776777099
24,06_11_17',1,RITE',UW',NEST',0.4135072167
24,06_11_17',1,RITE',UW',NEST',0.8257298255
25,06_11_17',1,RITE',DW',FEED',0.9626653006
25,06_11_17',1,RITE',UW',NEST',0.4219337419
25,06_11_17',1,RITE',UW',NEST',0.5598145201
25,06_11_17',-1,LEFT',DW',NEST',0.4010562122
26,06_11_17',1,RITE',DW',FEED',0.4244193147
26,06_11_17',1,RITE',DW',FEED',0.5101840464
26,06_11_17',-1,LEFT',UW',FEED',0.3848651917
27,06_11_17',1,RITE',UW',NEST',0.3016621291
27,06_11_17',1,RITE',UW',NEST',0.2280097355
27,06_11_17',-1,LEFT',UW',FEED',0.6966688846
28,06_11_17',-1,LEFT',UW',FEED',0.6162035608
29,06_11_17',-1,LEFT',UW',FEED',0.2606350447
29,06_11_17',-1,LEFT',DW',NEST',0.7661084721
30,06_11_17',-1,LEFT',UW',FEED',0.5833933476
30,06_11_17',-1,LEFT',UW',FEED',0.5585514378
30,06_11_17',1,RITE',DW',FEED',0.3793947283
30,06_11_17',-1,LEFT',DW',NEST',0.7729959221
30,06_11_17',-1,LEFT',UW',FEED',0.5452302516
30,06_11_17',-1,LEFT',UW',FEED',0.810270909
30,06_11_17',1,RITE',UW',NEST',0.3395628715
31,06_11_17',1,RITE',DW',FEED',0.9453964666
32,06_11_17',-1,LEFT',UW',FEED',0.5573714263
33,06_11_17',-1,LEFT',UW',FEED',0.5319883879
33,06_11_17',1,RITE',UW',NEST',0.4350449208
33,06_11_17',-1,LEFT',DW',NEST',0.2486107016
33,06_11_17',-1,LEFT',UW',FEED',0.392819083
33,06_11_17',1,RITE',UW',NEST',0.9331322149
34,06_11_17',-1,LEFT',UW',FEED',0.4271526178
34,06_11_17',-1,LEFT',UW',FEED',0.632317828
35,06_11_17',-1,LEFT',UW',FEED',0.6999694743
35,06_11_17',-1,LEFT',UW',FEED',0.5505356277
35,06_11_17',1,RITE',UW',NEST',0.3777752883
35,06_11_17',1,RITE',UW',NEST',0.4263800637
36,06_11_17',-1,LEFT',DW',NEST',0.4133922435
36,06_11_17',-1,LEFT',DW',NEST',0.599911759
37,06_11_17',-1,LEFT',DW',NEST',0.4697073557
37,06_11_17',1,RITE',UW',NEST',0.4704945804
37,06_11_17',1,RITE',UW',NEST',0.9761384871
37,06_11_17',1,RITE',DW',FEED',0.2751994053
38,06_11_17',1,RITE',UW',NEST',0.3664510909
38,06_11_17',-1,LEFT',DW',NEST',0.5927921119
39,06_11_17',-1,LEFT',UW',FEED',0.2195154599
39,06_11_17',1,RITE',UW',NEST',0.4363357782
39,06_11_17',-1,LEFT',UW',FEED',0.4668582263
39,06_11_17',-1,LEFT',UW',FEED',0.6693896628
40,06_11_17',-1,LEFT',UW',FEED',0.2832546798
41,06_11_17',1,RITE',UW',NEST',0.3328663395
41,06_11_17',1,RITE',UW',NEST',0.32758677
41,06_11_17',-1,LEFT',UW',FEED',0.2679988452
41,06_11_17',-1,LEFT',DW',NEST',0.8528321191
42,06_11_17',-1,LEFT',UW',FEED',0.7031414307
43,06_11_17',1,RITE',UW',NEST',0.5356004675
43,06_11_17',-1,LEFT',UW',FEED',0.4342816556
43,06_11_17',1,RITE',UW',NEST',0.5216311256
44,06_11_17',-1,LEFT',DW',NEST',0.3114455637
44,06_11_17',-1,LEFT',UW',FEED',0.4557405843
45,06_11_17',1,RITE',UW',NEST',0.5264480488
45,06_11_17',-1,LEFT',UW',FEED',0.6151647084
46,06_11_17',-1,LEFT',DW',NEST',0.4431796448
46,06_11_17',1,RITE',UW',NEST',0.2379593186
47,06_11_17',-1,LEFT',UW',FEED',0.9889221707
47,06_11_17',-1,LEFT',DW',NEST',1.248485842
47,06_11_17',-1,LEFT',DW',NEST',0.8621156966
48,06_11_17',1,RITE',DW',FEED',0.4615576708
48,06_11_17',-1,LEFT',UW',FEED',0.2721449967
48,06_11_17',1,RITE',DW',FEED',0.4210934569
48,06_11_17',1,RITE',UW',NEST',0.6533692774
48,06_11_17',1,RITE',UW',NEST',0.2531314905
49,06_11_17',-1,LEFT',UW',FEED',0.5107114948
49,06_11_17',-1,LEFT',DW',NEST',0.611079157
50,06_11_17',1,RITE',DW',FEED',0.3350161174
50,06_11_17',1,RITE',UW',NEST',0.4535018849
50,06_11_17',-1,LEFT',DW',NEST',0.5091171674
51,06_11_17',1,RITE',UW',NEST',0.3422647389
51,06_11_17',1,RITE',UW',NEST',0.5291805834
52,06_11_17',1,RITE',DW',FEED',0.4606316835
52,06_11_17',1,RITE',UW',NEST',0.5243037798
52,06_11_17',1,RITE',DW',FEED',0.3425774075
53,06_11_17',-1,LEFT',UW',FEED',0.4861131701
53,06_11_17',-1,LEFT',UW',FEED',0.8438426708
53,06_11_17',-1,LEFT',UW',FEED',0.5582389238
54,06_11_17',1,RITE',DW',FEED',0.6163292696
54,06_11_17',-1,LEFT',UW',FEED',0.5344389582
55,06_11_17',-1,LEFT',UW',FEED',0.9212377594
55,06_11_17',1,RITE',UW',NEST',0.2561381815
55,06_11_17',1,RITE',UW',NEST',0.2215796248
56,06_11_17',1,RITE',UW',NEST',0.2373654955
56,06_11_17',1,RITE',DW',FEED',0.3588117736
57,06_11_17',1,RITE',DW',FEED',0.4537061651
57,06_11_17',1,RITE',UW',NEST',0.4142522267
58,06_11_17',-1,LEFT',UW',FEED',0.3175795818
58,06_11_17',1,RITE',UW',NEST',0.4179718052
58,06_11_17',1,RITE',UW',NEST',0.2829980453
58,06_11_17',1,RITE',UW',NEST',0.4147589084
58,06_11_17',1,RITE',DW',FEED',0.2377750824
58,06_11_17',-1,LEFT',DW',NEST',0.9744639847
58,06_11_17',1,RITE',UW',NEST',0.6277177481
59,06_11_17',1,RITE',DW',FEED',0.2386372376
59,06_11_17',-1,LEFT',UW',FEED',0.2543961209
60,06_11_17',1,RITE',DW',FEED',0.4722825788
60,06_11_17',1,RITE',DW',FEED',0.2269795108
61,06_11_17',1,RITE',UW',NEST',0.6252414197
61,06_11_17',-1,LEFT',DW',NEST',0.3286843178
61,06_11_17',1,RITE',UW',NEST',0.4052089823
62,06_11_17',1,RITE',DW',FEED',0.3129555773
63,06_11_17',-1,LEFT',UW',FEED',0.4633223519
63,06_11_17',1,RITE',UW',NEST',0.7367005635
64,06_11_17',1,RITE',DW',FEED',0.4660729264
64,06_11_17',1,RITE',DW',FEED',0.4456457581
64,06_11_17',-1,LEFT',UW',FEED',0.3143057425
65,06_11_17',1,RITE',DW',FEED',0.2099861035
65,06_11_17',-1,LEFT',DW',NEST',1.031126201
66,06_11_17',-1,LEFT',UW',FEED',0.3639319372
67,06_11_17',-1,LEFT',DW',NEST',0.4142015667
67,06_11_17',-1,LEFT',UW',FEED',0.5999037392
67,06_11_17',1,RITE',UW',NEST',0.2176977787
68,06_11_17',1,RITE',UW',NEST',0.3831107637
69,06_11_17',-1,LEFT',UW',FEED',0.3030170252
69,06_11_17',1,RITE',UW',NEST',0.4035995131
69,06_11_17',-1,LEFT',DW',NEST',0.3658548802
69,06_11_17',-1,LEFT',DW',NEST',0.5347512792
70,06_11_17',1,RITE',UW',NEST',0.2676874133
72,06_11_17',-1,LEFT',UW',FEED',0.5241737544
72,06_11_17',-1,LEFT',UW',FEED',0.3718719561
72,06_11_17',-1,LEFT',DW',NEST',0.5172186418
73,06_11_17',-1,LEFT',DW',NEST',0.3783904737
73,06_11_17',1,RITE',UW',NEST',0.5390623716
74,06_11_17',-1,LEFT',DW',NEST',0.2160851137
76,06_11_17',1,RITE',DW',FEED',0.4081215056
76,06_11_17',-1,LEFT',UW',FEED',0.2782329937
77,06_11_17',-1,LEFT',UW',FEED',0.3994097584
78,06_11_17',1,RITE',DW',FEED',0.6868353284
78,06_11_17',-1,LEFT',UW',FEED',0.2774879112
78,06_11_17',1,RITE',UW',NEST',0.5845356014
78,06_11_17',1,RITE',UW',NEST',0.3059070146
79,06_11_17',-1,LEFT',DW',NEST',0.245377194
79,06_11_17',1,RITE',UW',NEST',0.6662026455
79,06_11_17',-1,LEFT',DW',NEST',0.4859301383
80,06_11_17',-1,LEFT',DW',NEST',0.2898507025
80,06_11_17',-1,LEFT',UW',FEED',0.6374038738
80,06_11_17',-1,LEFT',DW',NEST',0.4434318528
81,06_11_17',1,RITE',UW',NEST',0.3200917968
82,06_11_17',1,RITE',DW',FEED',0.8430515337
82,06_11_17',-1,LEFT',UW',FEED',0.5858196052
83,06_11_17',-1,LEFT',DW',NEST',0.3316532556
84,06_11_17',-1,LEFT',DW',NEST',0.8532303305
85,06_11_17',-1,LEFT',UW',FEED',0.5245460527
86,06_11_17',-1,LEFT',DW',NEST',0.3083303986
88,06_11_17',-1,LEFT',UW',FEED',0.5699402821
89,06_11_17',-1,LEFT',UW',FEED',0.2408598893
89,06_11_17',-1,LEFT',UW',FEED',0.5347760161
89,06_11_17',-1,LEFT',UW',FEED',0.6662766504
90,06_11_17',1,RITE',DW',FEED',0.4617982918
90,06_11_17',1,RITE',DW',FEED',0.5995443406
90,06_11_17',-1,LEFT',DW',NEST',0.8370230496
90,06_11_17',-1,LEFT',DW',NEST',0.5429896632
90,06_11_17',1,RITE',UW',NEST',0.5275128918
90,06_11_17',-1,LEFT',UW',FEED',0.3692802648
90,06_11_17',-1,LEFT',UW',FEED',0.4557943961
91,06_11_17',-1,LEFT',UW',FEED',0.738999829
92,06_11_17',1,RITE',UW',NEST',0.4992294097
96,06_11_17',-1,LEFT',UW',FEED',0.6015758407
97,06_11_17',1,RITE',DW',FEED',0.3642632621
97,06_11_17',1,RITE',UW',NEST',0.4546265051
99,06_11_17',1,RITE',UW',NEST',0.2837341768
102,06_11_17',1,RITE',UW',NEST',0.2208465855
107,06_11_17',-1,LEFT',UW',FEED',0.445121008
109,06_11_17',1,RITE',UW',NEST',0.2708986716
113,06_11_17',-1,LEFT',UW',FEED',0.3072809596
120,06_11_17',-1,LEFT',UW',FEED',0.4730278281
3,06_12_17',-1,RITE',DW',NEST',0.5553896757
4,06_12_17',0,LEFT',NW',FEED',1.117149081
5,06_12_17',0,LEFT',NW',NEST',0.4820986012
10,06_12_17',0,LEFT',NW',FEED',0.2051521172
13,06_12_17',0,LEFT',NW',FEED',0.8310867412
15,06_12_17',-1,RITE',UW',FEED',0.4128384293
15,06_12_17',-1,RITE',UW',FEED',0.5066158653
17,06_12_17',0,LEFT',NW',NEST',0.2245934334
19,06_12_17',-1,RITE',DW',NEST',0.2302950433
19,06_12_17',-1,RITE',UW',FEED',0.5618641183
19,06_12_17',0,LEFT',NW',NEST',0.3847641676
28,06_12_17',0,LEFT',NW',FEED',0.2503549677
28,06_12_17',0,LEFT',NW',NEST',0.4558712854
34,06_12_17',-1,RITE',DW',NEST',0.2859252963
35,06_12_17',0,LEFT',NW',NEST',0.3502251547
36,06_12_17',-1,RITE',DW',NEST',0.7871530295
37,06_12_17',-1,RITE',UW',FEED',0.3939484723
44,06_12_17',0,LEFT',NW',NEST',0.2364504674
45,06_12_17',0,LEFT',NW',NEST',0.6482739465
46,06_12_17',-1,RITE',UW',FEED',0.609199817
46,06_12_17',0,LEFT',NW',NEST',0.3331334864
46,06_12_17',0,LEFT',NW',NEST',0.3719588245
48,06_12_17',-1,RITE',UW',FEED',0.6403213847
48,06_12_17',-1,RITE',DW',NEST',0.2970548792
49,06_12_17',-1,RITE',UW',FEED',0.3543774691
50,06_12_17',0,LEFT',NW',FEED',0.2030093355
53,06_12_17',-1,RITE',UW',FEED',0.5021124085
54,06_12_17',-1,RITE',DW',NEST',0.7037877116
55,06_12_17',0,LEFT',NW',NEST',0.5980605269
56,06_12_17',0,LEFT',NW',NEST',0.5314988482
56,06_12_17',0,LEFT',NW',NEST',0.4889400113
56,06_12_17',-1,RITE',UW',FEED',0.3956906003
56,06_12_17',-1,RITE',DW',NEST',0.8426409094
57,06_12_17',-1,RITE',DW',NEST',0.223173724
64,06_12_17',-1,RITE',UW',FEED',0.6005338474
65,06_12_17',-1,RITE',DW',NEST',0.21000119
69,06_12_17',-1,RITE',UW',FEED',1.018936335
69,06_12_17',-1,RITE',DW',NEST',0.20747699
70,06_12_17',0,LEFT',NW',NEST',0.2527357543
71,06_12_17',-1,RITE',DW',NEST',0.9005352222
71,06_12_17',-1,RITE',DW',NEST',0.5292599385
71,06_12_17',0,LEFT',NW',NEST',0.5401488991
75,06_12_17',-1,RITE',UW',FEED',0.3632012703
82,06_12_17',0,LEFT',NW',FEED',0.3757856357
87,06_12_17',-1,RITE',UW',FEED',0.5769211042
88,06_12_17',-1,RITE',UW',FEED',0.2730818052
89,06_12_17',0,LEFT',NW',NEST',0.200401395
89,06_12_17',-1,RITE',DW',NEST',0.5258719327
91,06_12_17',0,LEFT',NW',NEST',0.6607785853
97,06_12_17',-1,RITE',UW',FEED',0.317947301
98,06_12_17',-1,RITE',DW',NEST',0.7086050977
99,06_12_17',0,LEFT',NW',FEED',0.6536541278
100,06_12_17',0,LEFT',NW',FEED',0.4767983647
101,06_12_17',0,LEFT',NW',FEED',0.3695061499
102,06_12_17',-1,RITE',UW',FEED',0.45991726
103,06_12_17',0,LEFT',NW',NEST',0.4397887072
103,06_12_17',0,LEFT',NW',NEST',0.2596071237
108,06_12_17',-1,RITE',UW',FEED',0.4116139064
108,06_12_17',-1,RITE',UW',FEED',0.6463001066
110,06_12_17',0,LEFT',NW',FEED',0.7196869916
116,06_12_17',0,LEFT',NW',NEST',0.3524532953
116,06_12_17',0,LEFT',NW',FEED',0.4556970513
120,06_12_17',0,LEFT',NW',NEST',0.4503711813
120,06_12_17',-1,RITE',DW',NEST',0.4210022511
1,06_14_17',0,LEFT',NW',FEED',0.4553251578
2,06_14_17',0,LEFT',NW',FEED',0.2354222739
2,06_14_17',0,LEFT',NW',NEST',0.2168546134
2,06_14_17',1,RITE',UW',NEST',0.6324859127
3,06_14_17',1,RITE',DW',FEED',0.5893499117
4,06_14_17',1,RITE',UW',NEST',0.3718082071
5,06_14_17',1,RITE',DW',FEED',2.041461759
5,06_14_17',1,RITE',UW',NEST',0.469403192
5,06_14_17',1,RITE',UW',NEST',0.2837132892
5,06_14_17',0,LEFT',NW',FEED',0.5546595779
5,06_14_17',1,RITE',UW',NEST',0.2787413311
6,06_14_17',1,RITE',DW',FEED',0.3466322507
6,06_14_17',0,LEFT',NW',FEED',0.3963650628
7,06_14_17',1,RITE',UW',NEST',0.3197703273
7,06_14_17',1,RITE',DW',FEED',1.561608301
8,06_14_17',1,RITE',DW',FEED',0.3960616031
8,06_14_17',0,LEFT',NW',NEST',0.2348383006
8,06_14_17',0,LEFT',NW',FEED',1.037862596
8,06_14_17',0,LEFT',NW',NEST',0.6061261688
9,06_14_17',1,RITE',UW',NEST',0.4763271999
9,06_14_17',1,RITE',UW',NEST',0.3758531053
9,06_14_17',1,RITE',DW',FEED',0.6318711983
10,06_14_17',1,RITE',UW',NEST',0.6977631005
10,06_14_17',1,RITE',DW',FEED',1.056326385
10,06_14_17',0,LEFT',NW',NEST',0.4769790164
11,06_14_17',1,RITE',DW',FEED',0.4771569968
11,06_14_17',1,RITE',DW',FEED',0.4578415265
11,06_14_17',0,LEFT',NW',FEED',0.4884813829
