minute,day,flow.category,side,bee/wind orientation,flight direction,fast slow
51,06_15_17',-1.19,RITE',UW',FEED',FAST'
51,06_15_17',1.19,LEFT',UW',NEST',FAST'
51,06_15_17',1.19,LEFT',UW',NEST',FAST'
52,06_15_17',-1.19,RITE',UW',FEED',FAST'
52,06_15_17',1.19,LEFT',UW',NEST',FAST'
52,06_15_17',1.19,LEFT',UW',NEST',FAST'
52,06_15_17',-1.19,RITE',UW',FEED',FAST'
53,06_15_17',1.19,LEFT',UW',NEST',FAST'
53,06_15_17',-1.19,RITE',DW',NEST',FAST'
54,06_15_17',1.19,LEFT',DW',FEED',FAST'
54,06_15_17',-1.19,RITE',UW',FEED',FAST'
54,06_15_17',1.19,LEFT',UW',NEST',FAST'
54,06_15_17',-1.19,RITE',DW',NEST',FAST'
54,06_15_17',-1.19,RITE',DW',NEST',FAST'
55,06_15_17',1.19,LEFT',DW',FEED',FAST'
55,06_15_17',-1.19,RITE',UW',FEED',FAST'
56,06_15_17',1.19,LEFT',UW',NEST',FAST'
58,06_15_17',-1.19,RITE',DW',NEST',FAST'
58,06_15_17',-1.19,RITE',UW',FEED',FAST'
58,06_15_17',1.19,LEFT',DW',FEED',FAST'
59,06_15_17',-1.19,RITE',UW',FEED',FAST'
59,06_15_17',-1.19,RITE',UW',FEED',FAST'
59,06_15_17',-1.19,RITE',UW',FEED',FAST'
60,06_15_17',-1.19,RITE',DW',NEST',FAST'
60,06_15_17',-1.19,RITE',UW',FEED',FAST'
60,06_15_17',-1.19,RITE',UW',FEED',FAST'
60,06_15_17',-1.19,RITE',UW',FEED',FAST'
61,06_15_17',-1.19,RITE',DW',NEST',FAST'
62,06_15_17',-1.19,RITE',UW',FEED',FAST'
62,06_15_17',-1.19,RITE',UW',FEED',FAST'
62,06_15_17',1.19,LEFT',UW',NEST',FAST'
63,06_15_17',-1.19,RITE',UW',FEED',FAST'
63,06_15_17',1.19,LEFT',UW',NEST',FAST'
63,06_15_17',-1.19,RITE',UW',FEED',FAST'
63,06_15_17',-1.19,RITE',DW',NEST',FAST'
63,06_15_17',1.19,LEFT',UW',NEST',FAST'
64,06_15_17',-1.19,RITE',UW',FEED',FAST'
65,06_15_17',-1.19,RITE',UW',FEED',FAST'
65,06_15_17',1.19,LEFT',UW',NEST',FAST'
65,06_15_17',-1.19,RITE',DW',NEST',FAST'
65,06_15_17',1.19,LEFT',UW',NEST',FAST'
66,06_15_17',1.19,LEFT',UW',NEST',FAST'
66,06_15_17',1.19,LEFT',UW',NEST',FAST'
66,06_15_17',-1.19,RITE',DW',NEST',FAST'
67,06_15_17',1.19,LEFT',UW',NEST',FAST'
67,06_15_17',1.19,LEFT',UW',NEST',FAST'
68,06_15_17',1.19,LEFT',UW',NEST',FAST'
68,06_15_17',-1.19,RITE',UW',FEED',FAST'
68,06_15_17',1.19,LEFT',UW',NEST',FAST'
68,06_15_17',-1.19,RITE',UW',FEED',FAST'
69,06_15_17',-1.19,RITE',UW',FEED',FAST'
69,06_15_17',-1.19,RITE',UW',FEED',FAST'
70,06_15_17',1.19,LEFT',UW',NEST',FAST'
70,06_15_17',-1.19,RITE',DW',NEST',FAST'
70,06_15_17',-1.19,RITE',UW',FEED',FAST'
70,06_15_17',-1.19,RITE',DW',NEST',FAST'
70,06_15_17',-1.19,RITE',UW',FEED',FAST'
71,06_15_17',-1.19,RITE',DW',NEST',FAST'
71,06_15_17',1.19,LEFT',DW',FEED',FAST'
71,06_15_17',-1.19,RITE',UW',FEED',FAST'
71,06_15_17',-1.19,RITE',DW',NEST',FAST'
72,06_15_17',-1.19,RITE',UW',FEED',FAST'
72,06_15_17',-1.19,RITE',DW',NEST',FAST'
73,06_15_17',1.19,LEFT',DW',FEED',FAST'
73,06_15_17',-1.19,RITE',DW',NEST',FAST'
73,06_15_17',1.19,LEFT',UW',NEST',FAST'
73,06_15_17',-1.19,RITE',UW',FEED',FAST'
73,06_15_17',-1.19,RITE',UW',FEED',FAST'
74,06_15_17',1.19,LEFT',DW',FEED',FAST'
74,06_15_17',-1.19,RITE',UW',FEED',FAST'
75,06_15_17',-1.19,RITE',UW',FEED',FAST'
75,06_15_17',-1.19,RITE',UW',FEED',FAST'
75,06_15_17',-1.19,RITE',DW',NEST',FAST'
76,06_15_17',1.19,LEFT',UW',NEST',FAST'
76,06_15_17',-1.19,RITE',DW',NEST',FAST'
77,06_15_17',-1.19,RITE',UW',FEED',FAST'
77,06_15_17',1.19,LEFT',DW',FEED',FAST'
78,06_15_17',-1.19,RITE',UW',FEED',FAST'
78,06_15_17',-1.19,RITE',DW',NEST',FAST'
79,06_15_17',-1.19,RITE',UW',FEED',FAST'
80,06_15_17',-1.19,RITE',UW',FEED',FAST'
81,06_15_17',-1.19,RITE',UW',FEED',FAST'
81,06_15_17',-1.19,RITE',UW',FEED',FAST'
81,06_15_17',-1.19,RITE',UW',FEED',FAST'
82,06_15_17',1.19,LEFT',UW',NEST',FAST'
82,06_15_17',1.19,LEFT',UW',NEST',FAST'
83,06_15_17',1.19,LEFT',UW',NEST',FAST'
83,06_15_17',1.19,LEFT',UW',NEST',FAST'
83,06_15_17',-1.19,RITE',UW',FEED',FAST'
83,06_15_17',-1.19,RITE',UW',FEED',FAST'
84,06_15_17',1.19,LEFT',UW',NEST',FAST'
84,06_15_17',-1.19,RITE',DW',NEST',FAST'
85,06_15_17',1.19,LEFT',DW',FEED',FAST'
85,06_15_17',1.19,LEFT',DW',FEED',FAST'
86,06_15_17',1.19,LEFT',DW',FEED',FAST'
86,06_15_17',-1.19,RITE',UW',FEED',FAST'
86,06_15_17',-1.19,RITE',DW',NEST',FAST'
87,06_15_17',-1.19,RITE',UW',FEED',FAST'
87,06_15_17',-1.19,RITE',DW',NEST',FAST'
87,06_15_17',-1.19,RITE',DW',NEST',FAST'
88,06_15_17',1.19,LEFT',UW',NEST',FAST'
88,06_15_17',1.19,LEFT',UW',NEST',FAST'
88,06_15_17',1.19,LEFT',UW',NEST',FAST'
88,06_15_17',1.19,LEFT',UW',NEST',FAST'
89,06_15_17',1.19,LEFT',DW',FEED',FAST'
89,06_15_17',1.19,LEFT',UW',NEST',FAST'
89,06_15_17',-1.19,RITE',UW',FEED',FAST'
90,06_15_17',1.19,LEFT',UW',NEST',FAST'
90,06_15_17',-1.19,RITE',UW',FEED',FAST'
91,06_15_17',-1.19,RITE',DW',NEST',FAST'
91,06_15_17',-1.19,RITE',UW',FEED',FAST'
91,06_15_17',-1.19,RITE',DW',NEST',FAST'
92,06_15_17',-1.19,RITE',UW',FEED',FAST'
92,06_15_17',1.19,LEFT',UW',NEST',FAST'
93,06_15_17',-1.19,RITE',UW',FEED',FAST'
94,06_15_17',-1.19,RITE',UW',FEED',FAST'
94,06_15_17',1.19,LEFT',UW',NEST',FAST'
94,06_15_17',-1.19,RITE',UW',FEED',FAST'
94,06_15_17',-1.19,RITE',UW',FEED',FAST'
95,06_15_17',-1.19,RITE',UW',FEED',FAST'
95,06_15_17',-1.19,RITE',UW',FEED',FAST'
96,06_15_17',-1.19,RITE',UW',FEED',FAST'
96,06_15_17',-1.19,RITE',UW',FEED',FAST'
97,06_15_17',-1.19,RITE',UW',FEED',FAST'
97,06_15_17',1.19,LEFT',UW',NEST',FAST'
97,06_15_17',-1.19,RITE',DW',NEST',FAST'
98,06_15_17',-1.19,RITE',UW',FEED',FAST'
100,06_15_17',-1.19,RITE',UW',FEED',FAST'
101,06_15_17',1.19,LEFT',UW',NEST',FAST'
101,06_15_17',-1.19,RITE',DW',NEST',FAST'
101,06_15_17',-1.19,RITE',DW',NEST',FAST'
102,06_15_17',1.19,LEFT',UW',NEST',FAST'
102,06_15_17',1.19,LEFT',UW',NEST',FAST'
102,06_15_17',1.19,LEFT',DW',FEED',FAST'
103,06_15_17',-1.19,RITE',UW',FEED',FAST'
104,06_15_17',-1.19,RITE',UW',FEED',FAST'
104,06_15_17',-1.19,RITE',DW',NEST',FAST'
105,06_15_17',-1.19,RITE',UW',FEED',FAST'
106,06_15_17',-1.19,RITE',UW',FEED',FAST'
107,06_15_17',1.19,LEFT',UW',NEST',FAST'
108,06_15_17',-1.19,RITE',DW',NEST',FAST'
109,06_15_17',-1.19,RITE',UW',FEED',FAST'
109,06_15_17',1.19,LEFT',DW',FEED',FAST'
112,06_15_17',1.19,LEFT',UW',NEST',FAST'
112,06_15_17',1.19,LEFT',DW',FEED',FAST'
112,06_15_17',-1.19,RITE',UW',FEED',FAST'
113,06_15_17',1.19,LEFT',DW',FEED',FAST'
113,06_15_17',-1.19,RITE',DW',NEST',FAST'
114,06_15_17',-1.19,RITE',UW',FEED',FAST'
114,06_15_17',-1.19,RITE',DW',NEST',FAST'
115,06_15_17',-1.19,RITE',UW',FEED',FAST'
115,06_15_17',-1.19,RITE',UW',FEED',FAST'
115,06_15_17',1.19,LEFT',UW',NEST',FAST'
115,06_15_17',1.19,LEFT',DW',FEED',FAST'
115,06_15_17',1.19,LEFT',UW',NEST',FAST'
116,06_15_17',1.19,LEFT',UW',NEST',FAST'
117,06_15_17',-1.19,RITE',UW',FEED',FAST'
117,06_15_17',1.19,LEFT',UW',NEST',FAST'
119,06_15_17',-1.19,RITE',DW',NEST',FAST'
119,06_15_17',-1.19,RITE',DW',NEST',FAST'
120,06_15_17',1.19,LEFT',DW',FEED',FAST'
120,06_15_17',1.19,LEFT',DW',FEED',FAST'
120,06_15_17',-1.19,RITE',UW',FEED',FAST'
121,06_15_17',1.19,LEFT',UW',NEST',FAST'
121,06_15_17',1.19,LEFT',UW',NEST',FAST'
1,06_16_17',1.07,RITE',UW',NEST',FAST'
1,06_16_17',1.07,RITE',DW',FEED',FAST'
1,06_16_17',1.07,RITE',UW',NEST',FAST'
2,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
2,06_16_17',1.07,RITE',UW',NEST',FAST'
2,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
2,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
3,06_16_17',1.07,RITE',DW',FEED',FAST'
3,06_16_17',1.07,RITE',UW',NEST',FAST'
5,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
5,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
5,06_16_17',1.07,RITE',UW',NEST',FAST'
6,06_16_17',1.07,RITE',UW',NEST',FAST'
6,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
6,06_16_17',1.07,RITE',DW',FEED',FAST'
7,06_16_17',1.07,RITE',DW',FEED',FAST'
8,06_16_17',1.07,RITE',DW',FEED',FAST'
8,06_16_17',1.07,RITE',UW',NEST',FAST'
8,06_16_17',1.07,RITE',UW',NEST',FAST'
9,06_16_17',1.07,RITE',UW',NEST',FAST'
9,06_16_17',1.07,RITE',DW',FEED',FAST'
10,06_16_17',1.07,RITE',UW',NEST',FAST'
11,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
11,06_16_17',1.07,RITE',UW',NEST',FAST'
11,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
12,06_16_17',1.07,RITE',UW',NEST',FAST'
12,06_16_17',1.07,RITE',DW',FEED',FAST'
12,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
13,06_16_17',1.07,RITE',UW',NEST',FAST'
13,06_16_17',1.07,RITE',DW',FEED',FAST'
13,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
13,06_16_17',1.07,RITE',UW',NEST',FAST'
13,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
14,06_16_17',1.07,RITE',UW',NEST',FAST'
14,06_16_17',1.07,RITE',UW',NEST',FAST'
14,06_16_17',1.07,RITE',UW',NEST',FAST'
14,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
14,06_16_17',1.07,RITE',DW',FEED',FAST'
15,06_16_17',1.07,RITE',UW',NEST',FAST'
15,06_16_17',1.07,RITE',UW',NEST',FAST'
15,06_16_17',1.07,RITE',UW',NEST',FAST'
15,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
15,06_16_17',1.07,RITE',DW',FEED',FAST'
15,06_16_17',1.07,RITE',DW',FEED',FAST'
16,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
16,06_16_17',1.07,RITE',UW',NEST',FAST'
16,06_16_17',1.07,RITE',UW',NEST',FAST'
17,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
18,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
18,06_16_17',1.07,RITE',UW',NEST',FAST'
20,06_16_17',1.07,RITE',DW',FEED',FAST'
20,06_16_17',1.07,RITE',UW',NEST',FAST'
20,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
20,06_16_17',1.07,RITE',DW',FEED',FAST'
20,06_16_17',1.07,RITE',UW',NEST',FAST'
20,06_16_17',1.07,RITE',UW',NEST',FAST'
21,06_16_17',1.07,RITE',DW',FEED',FAST'
21,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
22,06_16_17',1.07,RITE',UW',NEST',FAST'
22,06_16_17',1.07,RITE',DW',FEED',FAST'
22,06_16_17',1.07,RITE',DW',FEED',FAST'
23,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
23,06_16_17',1.07,RITE',UW',NEST',FAST'
23,06_16_17',1.07,RITE',UW',NEST',FAST'
24,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
24,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
24,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
25,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
25,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
26,06_16_17',1.07,RITE',UW',NEST',FAST'
26,06_16_17',1.07,RITE',DW',FEED',FAST'
26,06_16_17',1.07,RITE',DW',FEED',FAST'
27,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
27,06_16_17',1.07,RITE',UW',NEST',FAST'
28,06_16_17',1.07,RITE',UW',NEST',FAST'
28,06_16_17',1.07,RITE',DW',FEED',FAST'
29,06_16_17',1.07,RITE',UW',NEST',FAST'
30,06_16_17',1.07,RITE',UW',NEST',FAST'
30,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
30,06_16_17',1.07,RITE',UW',NEST',FAST'
30,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
30,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
30,06_16_17',1.07,RITE',UW',NEST',FAST'
30,06_16_17',1.07,RITE',UW',NEST',FAST'
31,06_16_17',1.07,RITE',UW',NEST',FAST'
31,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
31,06_16_17',1.07,RITE',UW',NEST',FAST'
32,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
33,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
33,06_16_17',1.07,RITE',DW',FEED',FAST'
34,06_16_17',1.07,RITE',UW',NEST',FAST'
34,06_16_17',1.07,RITE',DW',FEED',FAST'
35,06_16_17',1.07,RITE',DW',FEED',FAST'
35,06_16_17',1.07,RITE',UW',NEST',FAST'
35,06_16_17',1.07,RITE',UW',NEST',FAST'
35,06_16_17',1.07,RITE',UW',NEST',FAST'
37,06_16_17',1.07,RITE',UW',NEST',FAST'
37,06_16_17',1.07,RITE',DW',FEED',FAST'
37,06_16_17',1.07,RITE',UW',NEST',FAST'
38,06_16_17',1.07,RITE',UW',NEST',FAST'
38,06_16_17',1.07,RITE',DW',FEED',FAST'
38,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
38,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
38,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
39,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
39,06_16_17',1.07,RITE',UW',NEST',FAST'
40,06_16_17',1.07,RITE',DW',FEED',FAST'
41,06_16_17',1.07,RITE',UW',NEST',FAST'
42,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
42,06_16_17',1.07,RITE',DW',FEED',FAST'
42,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
43,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
44,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
44,06_16_17',1.07,RITE',UW',NEST',FAST'
44,06_16_17',1.07,RITE',DW',FEED',FAST'
44,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
44,06_16_17',1.07,RITE',UW',NEST',FAST'
45,06_16_17',1.07,RITE',UW',NEST',FAST'
45,06_16_17',1.07,RITE',UW',NEST',FAST'
45,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
45,06_16_17',1.07,RITE',UW',NEST',FAST'
45,06_16_17',1.07,RITE',DW',FEED',FAST'
46,06_16_17',1.07,RITE',UW',NEST',FAST'
46,06_16_17',1.07,RITE',UW',NEST',FAST'
46,06_16_17',1.07,RITE',DW',FEED',FAST'
46,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
47,06_16_17',1.07,RITE',UW',NEST',FAST'
47,06_16_17',1.07,RITE',UW',NEST',FAST'
48,06_16_17',1.07,RITE',UW',NEST',FAST'
48,06_16_17',1.07,RITE',UW',NEST',FAST'
48,06_16_17',1.07,RITE',DW',FEED',FAST'
48,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
49,06_16_17',1.07,RITE',DW',FEED',FAST'
49,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
49,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
49,06_16_17',1.07,RITE',UW',NEST',FAST'
49,06_16_17',1.07,RITE',DW',FEED',FAST'
50,06_16_17',1.07,RITE',UW',NEST',FAST'
50,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
51,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
51,06_16_17',1.07,RITE',DW',FEED',FAST'
51,06_16_17',1.07,RITE',UW',NEST',FAST'
52,06_16_17',1.07,RITE',UW',NEST',FAST'
52,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
52,06_16_17',1.07,RITE',UW',NEST',FAST'
52,06_16_17',1.07,RITE',UW',NEST',FAST'
53,06_16_17',1.07,RITE',UW',NEST',FAST'
53,06_16_17',1.07,RITE',DW',FEED',FAST'
54,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
54,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
55,06_16_17',1.07,RITE',DW',FEED',FAST'
56,06_16_17',1.07,RITE',UW',NEST',FAST'
56,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
57,06_16_17',1.07,RITE',UW',NEST',FAST'
57,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
57,06_16_17',1.07,RITE',UW',NEST',FAST'
58,06_16_17',1.07,RITE',UW',NEST',FAST'
58,06_16_17',1.07,RITE',UW',NEST',FAST'
58,06_16_17',1.07,RITE',UW',NEST',FAST'
59,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
59,06_16_17',1.07,RITE',DW',FEED',FAST'
59,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
59,06_16_17',1.07,RITE',UW',NEST',FAST'
60,06_16_17',1.07,RITE',DW',FEED',FAST'
60,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
61,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
61,06_16_17',1.07,RITE',UW',NEST',FAST'
61,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
61,06_16_17',1.07,RITE',DW',FEED',FAST'
61,06_16_17',1.07,RITE',UW',NEST',FAST'
62,06_16_17',1.07,RITE',DW',FEED',FAST'
62,06_16_17',1.07,RITE',UW',NEST',FAST'
62,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
63,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
63,06_16_17',1.07,RITE',DW',FEED',FAST'
63,06_16_17',1.07,RITE',UW',NEST',FAST'
63,06_16_17',1.07,RITE',UW',NEST',FAST'
64,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
64,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
64,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
65,06_16_17',1.07,RITE',UW',NEST',FAST'
65,06_16_17',1.07,RITE',DW',FEED',FAST'
66,06_16_17',1.07,RITE',DW',FEED',FAST'
66,06_16_17',1.07,RITE',DW',FEED',FAST'
66,06_16_17',1.07,RITE',UW',NEST',FAST'
66,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
67,06_16_17',1.07,RITE',UW',NEST',FAST'
67,06_16_17',1.07,RITE',UW',NEST',FAST'
67,06_16_17',1.07,RITE',UW',NEST',FAST'
67,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
68,06_16_17',1.07,RITE',DW',FEED',FAST'
68,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
68,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
68,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
69,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
69,06_16_17',1.07,RITE',UW',NEST',FAST'
69,06_16_17',1.07,RITE',UW',NEST',FAST'
69,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
70,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
70,06_16_17',1.07,RITE',DW',FEED',FAST'
70,06_16_17',1.07,RITE',UW',NEST',FAST'
70,06_16_17',1.07,RITE',UW',NEST',FAST'
71,06_16_17',1.07,RITE',DW',FEED',FAST'
71,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
72,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
72,06_16_17',1.07,RITE',DW',FEED',FAST'
73,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
73,06_16_17',1.07,RITE',UW',NEST',FAST'
74,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
74,06_16_17',1.07,RITE',UW',NEST',FAST'
75,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
75,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
76,06_16_17',1.07,RITE',UW',NEST',FAST'
76,06_16_17',1.07,RITE',UW',NEST',FAST'
77,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
77,06_16_17',1.07,RITE',UW',NEST',FAST'
77,06_16_17',1.07,RITE',UW',NEST',FAST'
77,06_16_17',1.07,RITE',DW',FEED',FAST'
78,06_16_17',1.07,RITE',UW',NEST',FAST'
78,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
78,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
79,06_16_17',1.07,RITE',UW',NEST',FAST'
79,06_16_17',1.07,RITE',DW',FEED',FAST'
80,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
81,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
82,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
82,06_16_17',1.07,RITE',DW',FEED',FAST'
82,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
83,06_16_17',1.07,RITE',DW',FEED',FAST'
85,06_16_17',1.07,RITE',DW',FEED',FAST'
85,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
85,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
86,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
86,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
87,06_16_17',1.07,RITE',UW',NEST',FAST'
87,06_16_17',1.07,RITE',DW',FEED',FAST'
87,06_16_17',1.07,RITE',DW',FEED',FAST'
88,06_16_17',1.07,RITE',DW',FEED',FAST'
88,06_16_17',1.07,RITE',DW',FEED',FAST'
88,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
89,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
90,06_16_17',1.07,RITE',UW',NEST',FAST'
90,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
90,06_16_17',1.07,RITE',UW',NEST',FAST'
90,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
91,06_16_17',1.07,RITE',UW',NEST',FAST'
91,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
91,06_16_17',1.07,RITE',UW',NEST',FAST'
91,06_16_17',1.07,RITE',DW',FEED',FAST'
92,06_16_17',1.07,RITE',UW',NEST',FAST'
93,06_16_17',1.07,RITE',DW',FEED',FAST'
94,06_16_17',1.07,RITE',UW',NEST',FAST'
95,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
95,06_16_17',1.07,RITE',UW',NEST',FAST'
95,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
96,06_16_17',1.07,RITE',DW',FEED',FAST'
96,06_16_17',1.07,RITE',DW',FEED',FAST'
97,06_16_17',1.07,RITE',UW',NEST',FAST'
98,06_16_17',1.07,RITE',DW',FEED',FAST'
98,06_16_17',1.07,RITE',UW',NEST',FAST'
98,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
99,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
99,06_16_17',1.07,RITE',UW',NEST',FAST'
100,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
100,06_16_17',1.07,RITE',DW',FEED',FAST'
100,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
101,06_16_17',1.07,RITE',DW',FEED',FAST'
101,06_16_17',1.07,RITE',UW',NEST',FAST'
102,06_16_17',1.07,RITE',DW',FEED',FAST'
103,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
103,06_16_17',1.07,RITE',UW',NEST',FAST'
103,06_16_17',1.07,RITE',UW',NEST',FAST'
103,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
104,06_16_17',1.07,RITE',UW',NEST',FAST'
104,06_16_17',1.07,RITE',UW',NEST',FAST'
104,06_16_17',1.07,RITE',UW',NEST',FAST'
104,06_16_17',1.07,RITE',UW',NEST',FAST'
105,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
105,06_16_17',1.07,RITE',DW',FEED',FAST'
106,06_16_17',1.07,RITE',UW',NEST',FAST'
106,06_16_17',1.07,RITE',UW',NEST',FAST'
107,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
107,06_16_17',1.07,RITE',DW',FEED',FAST'
108,06_16_17',1.07,RITE',UW',NEST',FAST'
108,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
108,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
109,06_16_17',1.07,RITE',UW',NEST',FAST'
109,06_16_17',1.07,RITE',DW',FEED',FAST'
109,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
109,06_16_17',1.07,RITE',UW',NEST',FAST'
110,06_16_17',1.07,RITE',UW',NEST',FAST'
110,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
110,06_16_17',1.07,RITE',UW',NEST',FAST'
110,06_16_17',1.07,RITE',DW',FEED',FAST'
111,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
111,06_16_17',1.07,RITE',UW',NEST',FAST'
111,06_16_17',1.07,RITE',DW',FEED',FAST'
113,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
113,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
113,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
113,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
114,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
115,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
115,06_16_17',1.07,RITE',UW',NEST',FAST'
115,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
116,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
116,06_16_17',1.07,RITE',DW',FEED',FAST'
117,06_16_17',1.07,RITE',UW',NEST',FAST'
117,06_16_17',1.07,RITE',UW',NEST',FAST'
117,06_16_17',1.07,RITE',UW',NEST',FAST'
117,06_16_17',-0.25,LEFT',UW',FEED',SLOW'
120,06_16_17',1.07,RITE',UW',NEST',FAST'
121,06_16_17',-0.25,LEFT',DW',NEST',SLOW'
121,06_16_17',1.07,RITE',UW',NEST',FAST'
121,06_16_17',1.07,RITE',DW',FEED',FAST'
